StateAB,County,Population,EQ_Loss,EQ_pca,EQ_risk,Fire_Loss,Fire_pca,Fire_risk,Flood_Loss,Flood_pca,Flood_risk,Hurricane_Loss,Hurricane_pca,Hurricane_risk,Mud_Loss,Mud_pca,Mud_risk,Other_Loss,Other_pca,Other_risk,Storm_Loss,Storm_pca,Storm_risk,Tornado_Loss,Tornado_pca,Tornado_risk
PA,Berks,411442,0,0,1,0,0,1,1154823.26,2.80677048,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
IL,McHenry,308760,0,0,1,0,0,1,870596.99,2.819656011,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
SD,Turner,8347,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
CA,El Dorado,181058,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
SD,Harding,1255,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MO,Carroll,9295,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TN,Sequatchie,14112,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NC,Orange,133801,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
WI,Clark,34690,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
LA,Lincoln,46735,0,0,1,0,0,1,139676.19,2.988684926,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
VA,Montgomery,94392,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
AL,Crenshaw,13906,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NE,Boone,5505,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NV,Clark,1951269,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,Yoakum,7879,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NC,Davidson,162878,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
GA,Clinch,6798,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NC,Iredell,159437,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
SC,Laurens,66537,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
GA,Bacon,11096,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
VA,Amherst,32353,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
CO,Bent,6499,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NE,Hall,58607,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NC,Durham,267587,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NV,Eureka,1987,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MO,Bates,17049,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
KS,Gove,2695,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MN,Sherburne,88499,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
GA,Grady,25011,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
KY,Scott,47173,0,0,1,0,0,1,74921.06,1.588219108,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NV,Pershing,6753,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
AZ,Cochise,131346,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MI,Roscommon,24449,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
WY,Albany,36299,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
IL,Shelby,22363,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
KS,Harper,6034,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
UT,Salt Lake,1029655,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
GA,Toombs,27223,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
ND,Bowman,3151,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,Hopkins,35161,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
GA,Quitman,2513,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
AL,Dale,50251,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NC,Rutherford,67810,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MO,Morgan,20565,0,0,1,0,0,1,64686.11,3.145446633,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
IL,Pike,16430,0,0,1,0,0,1,35136.57,2.138561777,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
ME,Penobscot,153923,0,0,1,0,0,1,247962.76,1.610953269,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MO,Lafayette,33381,0,0,1,0,0,1,32823.63,0.983302777,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MO,Crawford,24696,0,0,1,0,0,1,35696.15,1.445422336,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
UT,Morgan,9469,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MO,Cole,75990,0,0,1,0,0,1,55383.49,0.72882603,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,Wood,41964,0,0,1,0,0,1,78364.88,1.867431131,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
KS,Brown,9984,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
GA,Elbert,20166,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
CA,Siskiyou,44900,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MN,Scott,129928,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
AZ,Maricopa,3817117,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NC,Gates,12197,0,0,1,0,0,1,0,0,1,273038.42,22.38570304,2,0,0,1,0,0,1,0,0,1,0,0,1
NY,Sullivan,77547,0,0,1,0,0,1,0,0,1,2313865.64,29.83823539,2,0,0,1,0,0,1,0,0,1,0,0,1
FL,Palm Beach,1320134,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
WV,Pleasants,7605,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
CA,Modoc,9686,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
OR,Baker,16134,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
IL,Lee,36031,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MI,St. Clair,163040,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MD,Garrett,30097,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
LA,Ouachita,153720,0,0,1,0,0,1,27680157.35,180.0686791,2,4303239.51,27.9940119,2,0,0,1,0,0,1,0,0,1,0,0,1
IN,Wabash,32888,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MN,Olmsted,144248,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,Hartley,6062,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NM,De Baca,2022,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NE,Hooker,736,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
OK,Kay,46562,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
CO,Routt,23509,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TN,Roane,54181,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
KY,Todd,12460,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
PA,Forest,7716,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,Lavaca,19263,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MI,Saginaw,200169,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NC,Duplin,58505,0,0,1,0,0,1,0,0,1,1613587.82,27.58034048,2,0,0,1,0,0,1,0,0,1,0,0,1
MA,Franklin,71372,0,0,1,0,0,1,0,0,1,1782698.32,24.97755871,2,0,0,1,0,0,1,0,0,1,0,0,1
MS,Jackson,139668,0,0,1,0,0,1,0,0,1,8466487.89,60.61866634,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,Allen,25764,0,0,1,0,0,1,533030.09,20.68894931,2,1358062.92,52.71164881,2,0,0,1,0,0,1,0,0,1,0,0,1
VT,Bennington,37125,0,0,1,0,0,1,0,0,1,2071000.6,55.78452795,2,0,0,1,0,0,1,0,0,1,0,0,1
TX,Newton,14445,0,0,1,0,0,1,29190535.33,2020.805492,5,808496.05,55.97065074,2,0,0,1,0,0,1,0,0,1,0,0,1
NY,Montgomery,50219,0,0,1,0,0,1,0,0,1,2846951.16,56.69071786,2,0,0,1,0,0,1,0,0,1,0,0,1
SC,Williamsburg,34423,0,0,1,0,0,1,7041210.4,204.549586,2,1970062.67,57.23099875,2,0,0,1,0,0,1,0,0,1,0,0,1
FL,St. Johns,190039,0,0,1,0,0,1,0,0,1,7097024.18,37.34509327,2,0,0,1,0,0,1,0,0,1,0,0,1
MS,Amite,13131,0,0,1,0,0,1,0,0,1,254862.24,19.40920265,2,0,0,1,0,0,1,0,0,1,0,0,1
NC,Carteret,66469,0,0,1,0,0,1,0,0,1,2405764.08,36.19377575,2,0,0,1,0,0,1,0,0,1,0,0,1
MS,Harrison,187105,0,0,1,0,0,1,0,0,1,4924405.76,26.31894263,2,0,0,1,0,0,1,0,0,1,0,0,1
MS,Stone,17786,0,0,1,0,0,1,0,0,1,501099.57,28.17382042,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,Madison,12093,0,0,1,0,0,1,96984.22,8.019864384,2,252749.77,20.90050194,2,0,0,1,0,0,1,0,0,1,0,0,1
SC,Georgetown,60158,0,0,1,0,0,1,6875651.7,114.2932228,2,1294476.92,21.51795139,2,0,0,1,0,0,1,0,0,1,0,0,1
TX,Grimes,26604,0,0,1,36326.19,1.365440911,2,1018140.13,38.27018982,2,575941.74,21.64868967,2,0,0,1,0,0,1,0,0,1,0,0,1
TX,Houston,23732,0,0,1,60400,2.545086803,2,0,0,1,522797.33,22.02921498,2,0,0,1,0,0,1,0,0,1,0,0,1
PA,Philadelphia,1526006,0,0,1,0,0,1,6316313.88,4.139114709,2,30402319.43,19.92280465,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,La Salle,14890,0,0,1,0,0,1,509987.86,34.25035997,2,296890.43,19.93891404,2,0,0,1,0,0,1,0,0,1,0,0,1
SC,Florence,136885,0,0,1,0,0,1,5307265.95,38.77171312,2,3267362.72,23.86939928,2,0,0,1,0,0,1,0,0,1,0,0,1
SC,Horry,269291,0,0,1,0,0,1,4469496.29,16.59727317,2,6583875.41,24.44892481,2,0,0,1,0,0,1,0,0,1,0,0,1
NY,Putnam,99710,0,0,1,0,0,1,0,0,1,2451557.35,24.58687544,2,0,0,1,0,0,1,0,0,1,0,0,1
TX,Nacogdoches,64524,0,0,1,0,0,1,0,0,1,1283488.76,19.891649,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,Acadia,61773,0,0,1,0,0,1,6990929.91,113.171287,2,3120537.69,50.51620757,2,0,0,1,0,0,1,0,0,1,0,0,1
TX,Randall,120725,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,Loving,82,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
VA,Mathews,8978,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
CA,Kern,839631,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NH,Belknap,60088,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
AR,Bradley,11508,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
WV,Ritchie,10449,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MO,Daviess,8433,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MT,Treasure,718,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
OH,Pike,28709,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
VA,Radford,16408,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NE,Red Willow,11055,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,Edwards,2002,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
VA,Colonial Heights,17411,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
WA,Okanogan,41120,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
CA,Santa Cruz,262382,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MA,Hampshire,158080,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
VA,Rockbridge,22307,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MN,Pipestone,9596,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NY,Lewis,27087,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
OR,Wallowa,7008,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
WV,Hampshire,23964,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MI,Schoolcraft,8485,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
VA,Portsmouth,95535,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MI,Jackson,160248,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
WI,Trempealeau,28816,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
PA,Potter,17457,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
VA,Shenandoah,41993,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
OR,Malheur,31313,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MI,Iosco,25887,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
PA,Tioga,41981,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
CA,San Joaquin,685306,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MI,St. Joseph,61295,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
OR,Josephine,82713,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MI,Gladwin,25692,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
CA,Fresno,930450,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,Real,3309,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,Kinney,3598,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
PA,Lackawanna,214437,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MN,Pennington,13930,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
KS,Pottawatomie,21604,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,Uvalde,26405,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NE,Pierce,7266,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,Llano,19301,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
WI,Lafayette,16836,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TN,Moore,6362,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
IN,Boone,56640,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NJ,Hunterdon,128349,0,0,1,0,0,1,0,0,1,5749972.95,44.79951499,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,Grant,22309,0,0,1,0,0,1,1684589.21,75.51164149,2,979693.2,43.91470707,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,Jefferson Davis,31594,0,0,1,0,0,1,1240729.77,39.27105685,2,1370765.43,43.38689087,2,0,0,1,0,0,1,0,0,1,0,0,1
NC,Pamlico,13144,0,0,1,0,0,1,0,0,1,14132471.04,1075.203214,4,0,0,1,0,0,1,0,0,1,0,0,1
LA,Plaquemines,23042,0,0,1,0,0,1,0,0,1,38082285.19,1652.733495,5,0,0,1,0,0,1,0,0,1,0,0,1
TX,Orange,81837,0,0,1,0,0,1,5900087.86,72.09560297,2,150663805.1,1841.023071,5,0,0,1,0,0,1,0,0,1,0,0,1
TX,Jefferson,252273,0,0,1,0,0,1,0,0,1,57133088.65,226.4732597,2,0,0,1,0,0,1,0,0,1,0,0,1
VT,Rutland,61642,0,0,1,0,0,1,0,0,1,3795807.22,61.5782619,2,0,0,1,0,0,1,0,0,1,0,0,1
NC,Hyde,5810,0,0,1,0,0,1,0,0,1,1642376.64,282.6810052,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,St. Helena,11203,0,0,1,0,0,1,4136239.8,369.2082299,2,3030983.87,270.5510908,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,Tangipahoa,121097,0,0,1,0,0,1,41626461.09,343.7447756,2,38227650.17,315.677929,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,Iberia,73240,0,0,1,0,0,1,4875546.59,66.56945098,2,12214484.91,166.7734149,2,0,0,1,0,0,1,0,0,1,0,0,1
NY,Nassau,1339532,0,0,1,0,0,1,0,0,1,1436961048,1072.733647,4,0,0,1,0,0,1,0,0,1,0,0,1
LA,St. Charles,52780,0,0,1,0,0,1,0,0,1,9192318.03,174.1629032,2,0,0,1,0,0,1,0,0,1,0,0,1
NY,Kings,2504700,0,0,1,0,0,1,0,0,1,479132635.5,191.2934226,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,Catahoula,10407,0,0,1,0,0,1,306223.3,29.42474296,2,2027906.51,194.8598549,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,East Carroll,7759,0,0,1,0,0,1,352828.9,45.47350174,2,1535410.78,197.8877149,2,0,0,1,0,0,1,0,0,1,0,0,1
NY,Greene,49221,0,0,1,0,0,1,0,0,1,10930880.47,222.0775781,2,0,0,1,0,0,1,0,0,1,0,0,1
NY,Rockland,311687,0,0,1,0,0,1,0,0,1,21706178.43,69.64094887,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,West Baton Rouge,23788,0,0,1,0,0,1,156613.36,6.583712796,2,5309068.26,223.182624,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,St. Bernard,35897,0,0,1,0,0,1,0,0,1,8500277.14,236.79631,2,0,0,1,0,0,1,0,0,1,0,0,1
VT,Windsor,56670,0,0,1,0,0,1,0,0,1,13465732.8,237.6166014,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,Franklin,20767,0,0,1,0,0,1,86268.67,4.154122887,2,5027907.64,242.1104464,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,Livingston,128026,0,0,1,0,0,1,193677976.1,1512.801901,4,23054563.55,180.0771996,2,0,0,1,0,0,1,0,0,1,0,0,1
MD,Somerset,26470,0,0,1,0,0,1,0,0,1,6693961.32,252.8886029,2,0,0,1,0,0,1,0,0,1,0,0,1
NY,Richmond,468730,0,0,1,0,0,1,0,0,1,396958594.4,846.881135,3,0,0,1,0,0,1,0,0,1,0,0,1
LA,Assumption,23421,0,0,1,0,0,1,0,0,1,13268707.2,566.5303446,3,0,0,1,0,0,1,0,0,1,0,0,1
NJ,Salem,66083,0,0,1,0,0,1,0,0,1,5042069.56,76.29904151,2,0,0,1,0,0,1,0,0,1,0,0,1
NJ,Sussex,149265,0,0,1,0,0,1,0,0,1,13319132.01,89.23144749,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,Washington,47168,0,0,1,0,0,1,6303587.02,133.6411766,2,3905585.14,82.80158455,2,0,0,1,0,0,1,0,0,1,0,0,1
MS,Pearl River,55834,0,0,1,0,0,1,317686.83,5.689845435,2,4643515.66,83.16645162,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,West Carroll,11604,0,0,1,0,0,1,981489.53,84.58200017,2,982690.34,84.68548259,2,0,0,1,0,0,1,0,0,1,0,0,1
TX,Jasper,35710,0,0,1,0,0,1,860222.94,24.08913302,2,3049216.28,85.38830244,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,East Baton Rouge,440171,0,0,1,0,0,1,344484076.8,782.6142041,3,38021761.49,86.37952407,2,0,0,1,0,0,1,0,0,1,0,0,1
NC,Lenoir,59495,0,0,1,0,0,1,0,0,1,4898922.61,82.34175326,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,St. Landry,83384,0,0,1,0,0,1,4926246.85,59.07904214,2,10140943.74,121.6173815,2,0,0,1,0,0,1,0,0,1,0,0,1
TX,Chambers,35096,0,0,1,0,0,1,0,0,1,26384986.89,751.7947028,3,0,0,1,0,0,1,0,0,1,0,0,1
LA,Jefferson,432552,0,0,1,0,0,1,0,0,1,69518893.62,160.718003,2,0,0,1,0,0,1,0,0,1,0,0,1
NC,Edgecombe,56552,0,0,1,0,0,1,0,0,1,9145627.6,161.7206748,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,Lafourche,96318,0,0,1,0,0,1,0,0,1,30141355.52,312.9358533,2,0,0,1,0,0,1,0,0,1,0,0,1
NC,Dare,33920,0,0,1,0,0,1,0,0,1,11975652.75,353.0558004,2,0,0,1,0,0,1,0,0,1,0,0,1
NY,Queens,2230722,0,0,1,0,0,1,0,0,1,803787716.8,360.3262606,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,St. James,22102,0,0,1,0,0,1,194500.54,8.80013302,2,8457595.02,382.6619772,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,Iberville,33387,0,0,1,0,0,1,1032405.37,30.92237607,2,15626582.95,468.0439378,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,Terrebonne,111860,0,0,1,0,0,1,0,0,1,55722288.83,498.1431149,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,St. Mary,54650,0,0,1,0,0,1,0,0,1,17240670.1,315.4742928,2,0,0,1,0,0,1,0,0,1,0,0,1
NY,Suffolk,1493350,0,0,1,0,0,1,0,0,1,457517483.1,306.3698953,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,East Feliciana,20267,0,0,1,0,0,1,4902093.06,241.8756136,2,3262732.58,160.9874466,2,0,0,1,0,0,1,0,0,1,0,0,1
SC,Marion,33062,0,0,1,0,0,1,403392.23,12.20108372,2,8576314.91,259.4009712,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,Pointe Coupee,22802,0,0,1,0,0,1,1278167.24,56.05504956,2,6178009.12,270.9415455,2,0,0,1,0,0,1,0,0,1,0,0,1
VT,Orange,28936,0,0,1,0,0,1,0,0,1,1732665.5,59.87923348,2,0,0,1,0,0,1,0,0,1,0,0,1
TX,San Augustine,8865,0,0,1,0,0,1,0,0,1,80879.15,9.123423576,2,0,0,1,0,0,1,0,0,1,0,0,1
TX,Matagorda,36702,0,0,1,0,0,1,0,0,1,386538.76,10.53181734,2,0,0,1,0,0,1,0,0,1,0,0,1
NY,Albany,304204,0,0,1,0,0,1,0,0,1,3327914.17,10.93974494,2,0,0,1,0,0,1,0,0,1,0,0,1
NH,Grafton,89118,0,0,1,0,0,1,0,0,1,976858.6,10.96140623,2,0,0,1,0,0,1,0,0,1,0,0,1
SC,Lee,19220,0,0,1,0,0,1,1321275.68,68.74483247,2,218513.24,11.36905515,2,0,0,1,0,0,1,0,0,1,0,0,1
MS,Franklin,8118,0,0,1,0,0,1,0,0,1,93530.04,11.52131559,2,0,0,1,0,0,1,0,0,1,0,0,1
MS,Lincoln,34869,0,0,1,0,0,1,0,0,1,411382.82,11.79795291,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,Winn,15313,0,0,1,0,0,1,1462934.66,95.53547052,2,182165.51,11.89613466,2,0,0,1,0,0,1,0,0,1,0,0,1
GA,Chatham,265128,0,0,1,0,0,1,0,0,1,3241324.71,12.22550885,2,0,0,1,0,0,1,0,0,1,0,0,1
TX,Val Verde,48879,0,0,1,0,0,1,0,0,1,509881.92,10.43151292,2,0,0,1,0,0,1,0,0,1,0,0,1
TX,Webb,250304,0,0,1,0,0,1,0,0,1,2697674.72,10.77759333,2,0,0,1,0,0,1,0,0,1,0,0,1
FL,Putnam,74364,0,0,1,0,0,1,0,0,1,954761.9,12.83903367,2,0,0,1,0,0,1,0,0,1,0,0,1
MT,Sheridan,3384,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
LA,Lafayette,221578,0,0,1,0,0,1,32868706.23,148.3392134,2,4291670.13,19.36866535,2,0,0,1,0,0,1,0,0,1,0,0,1
